Data;Close;lr;sd_f22;sd_f11;sd_f5;sd_h22;sd_h11;sd_h5
04/12/2007;1462.790039;-0.006561738;0.011821842;0.012403103;0.008745215;0.015032734;0.015289408;0.012780371
05/12/2007;1485.01001;0.015075915;0.011822683;0.012283809;0.015125476;0.015416762;0.014693254;0.00826925
06/12/2007;1507.339966;0.014924972;0.011756343;0.011419876;0.013951389;0.015723086;0.015076262;0.009592807
07/12/2007;1504.660034;-0.001779504;0.011663026;0.011637794;0.012001923;0.015512674;0.013843076;0.009813089
10/12/2007;1515.959961;0.007481894;0.011884287;0.011946532;0.012795149;0.014195524;0.013406179;0.008745215
11/12/2007;1477.650024;-0.025595872;0.011884329;0.011692666;0.011540416;0.015256879;0.013810933;0.015125476
12/12/2007;1486.589966;0.006031879;0.011220297;0.009858174;0.009485958;0.014966208;0.013436479;0.013951389
13/12/2007;1488.410034;0.001223575;0.012070436;0.009687197;0.008470299;0.014770638;0.010973691;0.012001923
14/12/2007;1467.949951;-0.013841623;0.01203674;0.009835107;0.009076819;0.013844573;0.011799476;0.012795149
17/12/2007;1445.900024;-0.015134855;0.013040977;0.009918573;0.010414474;0.014119761;0.012240305;0.011540416
18/12/2007;1454.97998;0.006260159;0.012836048;0.008901083;0.005775865;0.013917091;0.012403103;0.009485958
19/12/2007;1453;-0.001361756;0.012717473;0.011148374;0.00628109;0.013874976;0.012283809;0.008470299
20/12/2007;1460.119995;0.004888236;0.013813499;0.01127721;0.010188548;0.013372296;0.011419876;0.009076819
21/12/2007;1484.459961;0.016532423;0.013998771;0.011905114;0.010164838;0.013751592;0.011637794;0.010414474
24/12/2007;1496.449951;0.00804456;0.013515009;0.011446536;0.007720706;0.013269603;0.011946532;0.005775865
26/12/2007;1497.660034;0.000808309;0.014054072;0.011433612;0.006989505;0.012901136;0.011692666;0.00628109
27/12/2007;1476.27002;-0.014385263;0.014189697;0.011552317;0.006821333;0.012209868;0.009858174;0.010188548
28/12/2007;1478.48999;0.00150264;0.014019587;0.012157491;0.009777639;0.011894121;0.009687197;0.010164838
31/12/2007;1468.359985;-0.006875168;0.014624316;0.013463263;0.010161133;0.010490271;0.009835107;0.007720706
02/01/2008;1447.160034;-0.014543083;0.014940014;0.013462389;0.010810412;0.010915823;0.009918573;0.006989505
03/01/2008;1447.160034;0;0.014813266;0.014926683;0.01423129;0.010761666;0.008901083;0.006821333
04/01/2008;1411.630005;-0.02485797;0.016093739;0.014752208;0.015146736;0.011821842;0.011148374;0.009777639
07/01/2008;1416.180054;0.003218075;0.015447324;0.013825683;0.012451796;0.011822683;0.01127721;0.010161133
08/01/2008;1390.189941;-0.018522758;0.015559616;0.015829171;0.013365346;0.011756343;0.011905114;0.010810412
09/01/2008;1409.130005;0.01353211;0.015175515;0.015758462;0.015351084;0.011663026;0.011446536;0.01423129
10/01/2008;1420.329956;0.007916712;0.014901283;0.01530273;0.013433567;0.011884287;0.011433612;0.015146736
11/01/2008;1401.02002;-0.013688651;0.014880802;0.016255096;0.014450756;0.011884329;0.011552317;0.012451796
14/01/2008;1416.25;0.010811976;0.015016484;0.016219045;0.014661879;0.011220297;0.012157491;0.013365346
15/01/2008;1380.949951;-0.025240901;0.014993419;0.015661248;0.009970052;0.012070436;0.013463263;0.015351084
16/01/2008;1373.199951;-0.005627886;0.014132367;0.015106369;0.016250805;0.01203674;0.013462389;0.013433567
17/01/2008;1333.25;-0.029524176;0.014096727;0.01538402;0.017521171;0.013040977;0.014926683;0.014450756
18/01/2008;1325.189941;-0.00606377;0.012731072;0.012627498;0.013903695;0.012836048;0.014752208;0.014661879
22/01/2008;1310.5;-0.011147057;0.012980781;0.016179888;0.015105935;0.012717473;0.013825683;0.009970052
23/01/2008;1338.599976;0.02121553;0.01280185;0.015975578;0.013008478;0.013813499;0.015829171;0.016250805
24/01/2008;1352.069946;0.010012438;0.012363554;0.014869643;0.011719431;0.013998771;0.015758462;0.017521171
25/01/2008;1330.609985;-0.015999239;0.012278301;0.014547737;0.012810464;0.013515009;0.01530273;0.013903695
28/01/2008;1353.959961;0.017396131;0.011719974;0.013897708;0.008190152;0.014054072;0.016255096;0.015105935
29/01/2008;1362.300049;0.006140881;0.011393238;0.013062106;0.010184027;0.014189697;0.016219045;0.013008478
30/01/2008;1355.810059;-0.004775379;0.01270599;0.013557273;0.017567991;0.014019587;0.015661248;0.011719431
31/01/2008;1378.550049;0.016633152;0.012683704;0.01407884;0.017637408;0.014624316;0.015106369;0.012810464
01/02/2008;1395.420044;0.012163219;0.012103618;0.013027762;0.015799637;0.014940014;0.01538402;0.008190152
04/02/2008;1380.819946;-0.01051799;0.011824383;0.01226448;0.013140812;0.014813266;0.012627498;0.010184027
05/02/2008;1336.640015;-0.032518473;0.012443088;0.012421006;0.014435819;0.016093739;0.016179888;0.017567991
06/02/2008;1326.449951;-0.00765285;0.010699423;0.008668304;0.006454999;0.015447324;0.015975578;0.017637408
07/02/2008;1336.910034;0.007854843;0.011029351;0.008503181;0.005756939;0.015559616;0.014869643;0.015799637
08/02/2008;1331.290039;-0.00421258;0.013505308;0.009032742;0.009528538;0.015175515;0.014547737;0.013140812
11/02/2008;1339.130005;0.005871727;0.013601701;0.008862781;0.009097744;0.014901283;0.013897708;0.014435819
12/02/2008;1348.859985;0.007239627;0.013585772;0.008902202;0.009041832;0.014880802;0.013062106;0.006454999
13/02/2008;1367.209961;0.013512358;0.014089472;0.009365296;0.00918765;0.015016484;0.013557273;0.005756939
14/02/2008;1348.859985;-0.013512358;0.013731836;0.011626941;0.008419526;0.014993419;0.01407884;0.009528538
15/02/2008;1349.98999;0.000837397;0.016371225;0.011103098;0.007718332;0.014132367;0.013027762;0.009097744
19/02/2008;1348.780029;-0.000896676;0.017108679;0.011100446;0.009337649;0.014096727;0.01226448;0.009041832
20/02/2008;1360.030029;0.008306278;0.017911646;0.011272783;0.009171694;0.012731072;0.012421006;0.00918765
21/02/2008;1342.530029;-0.012950865;0.018124897;0.012346947;0.009201352;0.012980781;0.008668304;0.008419526
22/02/2008;1353.109985;0.00784972;0.017919829;0.012109078;0.007873545;0.01280185;0.008503181;0.007718332
25/02/2008;1371.800049;0.013718146;0.017938896;0.012004965;0.014250227;0.012363554;0.009032742;0.009337649
26/02/2008;1381.290039;0.006894092;0.017805753;0.016321643;0.011868616;0.012278301;0.008862781;0.009171694
27/02/2008;1380.02002;-0.000919867;0.017754569;0.016043542;0.010231219;0.011719974;0.008902202;0.009201352
28/02/2008;1367.680054;-0.008982093;0.017829563;0.016271856;0.011325221;0.011393238;0.009365296;0.007873545
29/02/2008;1330.630005;-0.027463395;0.019351293;0.016936008;0.012957933;0.01270599;0.011626941;0.014250227
03/03/2008;1331.339966;0.00053341;0.018407073;0.015527138;0.009434161;0.012683704;0.011103098;0.011868616
04/03/2008;1326.75;-0.003453586;0.018406422;0.020300168;0.009513579;0.012103618;0.011100446;0.010231219
05/03/2008;1333.699951;0.005224655;0.018378028;0.021496985;0.02079364;0.011824383;0.011272783;0.011325221
06/03/2008;1304.339966;-0.022259858;0.018359853;0.02267835;0.020732932;0.012443088;0.012346947;0.012957933
07/03/2008;1293.369995;-0.008445928;0.017694868;0.021923238;0.01863688;0.010699423;0.012109078;0.009434161
10/03/2008;1273.369995;-0.015584286;0.017686311;0.02162346;0.02057965;0.011029351;0.012004965;0.009513579
11/03/2008;1320.650024;0.036457132;0.017263145;0.021145019;0.019787485;0.013505308;0.016321643;0.02079364
12/03/2008;1308.77002;-0.009036278;0.016301789;0.018985584;0.02164923;0.013601701;0.016043542;0.020732932
13/03/2008;1315.47998;0.005113823;0.016195027;0.018940559;0.023938631;0.013585772;0.016271856;0.01863688
14/03/2008;1288.140015;-0.021002274;0.016188858;0.018953716;0.026035133;0.014089472;0.016936008;0.02057965
17/03/2008;1276.599976;-0.008999054;0.016076291;0.020023874;0.023509145;0.013731836;0.015527138;0.019787485
18/03/2008;1330.73999;0.041534896;0.015883848;0.019654864;0.022138461;0.016371225;0.020300168;0.02164923
19/03/2008;1298.420044;-0.024586996;0.013927697;0.016186887;0.017125066;0.017108679;0.021496985;0.023938631
20/03/2008;1329.51001;0.023662286;0.012702251;0.013776957;0.013564205;0.017911646;0.02267835;0.026035133
24/03/2008;1349.880005;0.015205242;0.012093471;0.012441829;0.009871494;0.018124897;0.021923238;0.023509145
25/03/2008;1352.98999;0.002301247;0.011728474;0.011976778;0.006764647;0.017919829;0.02162346;0.022138461
26/03/2008;1341.130005;-0.008804405;0.011780529;0.012249593;0.017424945;0.017938896;0.021145019;0.017125066
27/03/2008;1325.76001;-0.011526658;0.011620236;0.011963241;0.016734708;0.017805753;0.018985584;0.013564205
28/03/2008;1315.219971;-0.007981957;0.011270389;0.013078053;0.015074152;0.017754569;0.018940559;0.009871494
31/03/2008;1322.699951;0.005671135;0.01113127;0.012872837;0.013741769;0.017829563;0.018953716;0.006764647
01/04/2008;1370.180054;0.035267092;0.011186332;0.012840109;0.013990377;0.019351293;0.020023874;0.017424945
02/04/2008;1367.530029;-0.001935943;0.009194883;0.009903465;0.002543623;0.018407073;0.019654864;0.016734708
03/04/2008;1369.310059;0.001300792;0.009175681;0.009893847;0.003963814;0.018406422;0.016186887;0.015074152
04/04/2008;1370.400024;0.000795679;0.009262261;0.011189777;0.004624218;0.018378028;0.013776957;0.013741769
07/04/2008;1372.540039;0.001560381;0.009355736;0.011221385;0.008760129;0.018359853;0.012441829;0.013990377
08/04/2008;1365.540039;-0.005113083;0.010227853;0.011581814;0.008158599;0.017694868;0.011976778;0.002543623
09/04/2008;1354.48999;-0.008124991;0.010165921;0.011474599;0.009338083;0.017686311;0.012249593;0.003963814
10/04/2008;1360.550049;0.004464073;0.010113302;0.011186803;0.013916549;0.017263145;0.011963241;0.004624218
11/04/2008;1332.829956;-0.020584598;0.010299755;0.011237352;0.013837705;0.016301789;0.013078053;0.008760129
14/04/2008;1328.319946;-0.003389523;0.009131777;0.008716398;0.010027492;0.016195027;0.012872837;0.008158599
15/04/2008;1334.430054;0.00458933;0.009050619;0.008757808;0.009612594;0.016188858;0.012840109;0.009338083
16/04/2008;1364.709961;0.022437648;0.00919136;0.009053949;0.012000347;0.016076291;0.009903465;0.013916549
17/04/2008;1365.560059;0.000622721;0.008148747;0.008099639;0.008809667;0.015883848;0.009893847;0.013837705
18/04/2008;1390.329956;0.017976453;0.008146872;0.008066868;0.008904483;0.013927697;0.011189777;0.010027492
21/04/2008;1388.170044;-0.001554733;0.007682679;0.006806722;0.005769824;0.012702251;0.011221385;0.009612594
22/04/2008;1375.939941;-0.008849274;0.00844817;0.006988367;0.005727315;0.012093471;0.011581814;0.012000347
23/04/2008;1379.930054;0.002895721;0.008231922;0.008643116;0.004106263;0.011728474;0.011474599;0.008809667
24/04/2008;1388.819946;0.006421614;0.00870457;0.008660464;0.004710301;0.011780529;0.011186803;0.008904483
25/04/2008;1397.839966;0.006473737;0.008718692;0.00876033;0.00798586;0.011620236;0.011237352;0.005769824
28/04/2008;1396.369995;-0.001052155;0.008647688;0.009149702;0.007801541;0.011270389;0.008716398;0.005727315
29/04/2008;1390.939941;-0.003896273;0.008721658;0.009142263;0.008214342;0.01113127;0.008757808;0.004106263
30/04/2008;1385.589966;-0.003853718;0.008682791;0.009083882;0.007965148;0.011186332;0.009053949;0.004710301
01/05/2008;1409.339966;0.016995468;0.008937503;0.009301917;0.011892338;0.009194883;0.008099639;0.00798586
02/05/2008;1413.900024;0.003230375;0.008198324;0.008086892;0.009197338;0.009175681;0.008066868;0.007801541
05/05/2008;1407.48999;-0.004543891;0.008147553;0.008056859;0.008999819;0.009262261;0.006806722;0.008214342
06/05/2008;1418.26001;0.007622806;0.009154624;0.008452578;0.010675195;0.009355736;0.006988367;0.007965148
07/05/2008;1392.569946;-0.018279853;0.011062458;0.009324107;0.009900557;0.010227853;0.008643116;0.011892338
08/05/2008;1397.680054;0.003662836;0.010475341;0.007768481;0.005810686;0.010165921;0.008660464;0.009197338
09/05/2008;1388.280029;-0.006748166;0.010428447;0.008554958;0.006712398;0.010113302;0.00876033;0.008999819
12/05/2008;1403.579956;0.010960492;0.010883433;0.008676147;0.00468606;0.010299755;0.009149702;0.010675195
13/05/2008;1403.040039;-0.000384745;0.010588792;0.008070082;0.003906062;0.009131777;0.009142263;0.009900557
14/05/2008;1408.660034;0.003997583;0.011167329;0.008263008;0.006405993;0.009050619;0.009083882;0.005810686
15/05/2008;1423.569946;0.010528841;0.011110695;0.008175708;0.009263356;0.00919136;0.009301917;0.006712398
16/05/2008;1425.349976;0.001249618;0.010834105;0.007821202;0.0073742;0.008148747;0.008086892;0.00468606
19/05/2008;1426.630005;0.000897642;0.010908855;0.007780408;0.00753876;0.008146872;0.008056859;0.003906062
20/05/2008;1413.400024;-0.009316857;0.010969648;0.007731103;0.009016914;0.007682679;0.008452578;0.006405993
21/05/2008;1390.709961;-0.016183786;0.011391987;0.009781808;0.009549982;0.00844817;0.009324107;0.009263356
22/05/2008;1394.349976;0.00261396;0.011046261;0.012561717;0.007325615;0.008231922;0.007768481;0.0073742
23/05/2008;1375.930054;-0.013298434;0.010991086;0.012511934;0.007292792;0.00870457;0.008554958;0.00753876
27/05/2008;1385.349976;0.006822893;0.01087317;0.012011792;0.006234716;0.008718692;0.008676147;0.009016914
28/05/2008;1390.839966;0.003955059;0.012151614;0.012517683;0.006086689;0.008647688;0.008070082;0.009549982
29/05/2008;1398.26001;0.005320757;0.012042736;0.012483139;0.005594467;0.008721658;0.008263008;0.007325615
30/05/2008;1400.380005;0.001515018;0.011931766;0.013367846;0.010168678;0.008682791;0.008175708;0.007292792
02/06/2008;1385.670044;-0.010559823;0.011990112;0.013334808;0.016353522;0.008937503;0.007821202;0.006234716
03/06/2008;1377.650024;-0.005804642;0.012293555;0.013174747;0.016316444;0.008198324;0.007780408;0.006086689
04/06/2008;1377.199951;-0.00032675;0.012338215;0.013318426;0.01627607;0.008147553;0.007731103;0.005594467
05/06/2008;1404.050049;0.019308536;0.012345271;0.013434436;0.017117449;0.009154624;0.009781808;0.010168678
06/06/2008;1360.680054;-0.031376338;0.012147166;0.012272099;0.013071117;0.011062458;0.012561717;0.016353522
09/06/2008;1361.76001;0.000793374;0.011408156;0.009264262;0.010301557;0.010475341;0.012511934;0.016316444
10/06/2008;1358.439941;-0.002441049;0.011598122;0.009191358;0.010293199;0.010428447;0.012011792;0.01627607
11/06/2008;1335.48999;-0.017038681;0.011694306;0.009555583;0.010621595;0.010883433;0.012517683;0.017117449
12/06/2008;1339.869995;0.003274332;0.011409891;0.011772229;0.008655199;0.010588792;0.012483139;0.013071117
13/06/2008;1360.030029;0.014934189;0.01139382;0.011569008;0.00868904;0.011167329;0.013367846;0.010301557
16/06/2008;1360.140015;8.0867E-05;0.012300779;0.010077463;0.007848747;0.011110695;0.013334808;0.010293199
17/06/2008;1350.930054;-0.006794363;0.012720702;0.01032124;0.007844242;0.010834105;0.013174747;0.010621595
18/06/2008;1337.810059;-0.009759291;0.012721952;0.011000826;0.00795399;0.010908855;0.013318426;0.008655199
19/06/2008;1342.829956;0.003745302;0.012648738;0.011125569;0.008693353;0.010969648;0.013434436;0.00868904
20/06/2008;1317.930054;-0.01871693;0.013027489;0.010776759;0.013169755;0.011391987;0.012272099;0.007848747
23/06/2008;1318;5.30712E-05;0.012577682;0.011873865;0.012316142;0.011046261;0.009264262;0.007844242
24/06/2008;1314.290039;-0.002818811;0.013389491;0.013107554;0.012446132;0.010991086;0.009191358;0.00795399
25/06/2008;1321.969971;0.005826401;0.013456289;0.0135632;0.013039902;0.01087317;0.009555583;0.008693353
26/06/2008;1283.150024;-0.029805015;0.013777766;0.013284702;0.012789247;0.012151614;0.011772229;0.013169755
27/06/2008;1278.380005;-0.003724356;0.013523367;0.011033091;0.007977795;0.012042736;0.011569008;0.012316142
30/06/2008;1280;0.001266423;0.013969311;0.011213029;0.008257973;0.011931766;0.010077463;0.012446132
01/07/2008;1284.910034;0.003828626;0.014243123;0.014018034;0.01188472;0.011990112;0.01032124;0.013039902
02/07/2008;1261.52002;-0.018371344;0.014249681;0.014535132;0.014317738;0.012293555;0.011000826;0.012789247
03/07/2008;1262.900024;0.001093324;0.013855188;0.013552757;0.01363756;0.012338215;0.011125569;0.007977795
07/07/2008;1252.310059;-0.00842079;0.015097759;0.013548247;0.014081386;0.012345271;0.010776759;0.008257973
08/07/2008;1273.699951;0.016936119;0.014970088;0.013796025;0.014126764;0.012147166;0.011873865;0.01188472
09/07/2008;1244.689941;-0.023039557;0.015086988;0.012982126;0.009586113;0.011408156;0.013107554;0.014317738
10/07/2008;1253.390015;0.006965437;0.015016407;0.013041408;0.014057061;0.011598122;0.0135632;0.01363756
11/07/2008;1239.48999;-0.011151896;0.015015687;0.012940888;0.014670052;0.011694306;0.013284702;0.014081386
14/07/2008;1228.300049;-0.009068857;0.015055241;0.013716898;0.013419239;0.011409891;0.011033091;0.014126764
15/07/2008;1214.910034;-0.010961111;0.014907197;0.01492609;0.012215107;0.01139382;0.011213029;0.009586113
16/07/2008;1245.359985;0.024754605;0.014644677;0.014755966;0.009364658;0.012300779;0.014018034;0.014057061
17/07/2008;1260.319946;0.011940981;0.01384922;0.014173;0.005816105;0.012720702;0.014535132;0.014670052
18/07/2008;1260.680054;0.000285687;0.014105977;0.013903062;0.012133729;0.012721952;0.013552757;0.013419239
21/07/2008;1260;-0.00053958;0.014259649;0.01414027;0.012328375;0.012648738;0.013548247;0.012215107
22/07/2008;1277;0.013401856;0.014312027;0.016442518;0.014343185;0.013027489;0.013796025;0.009364658
23/07/2008;1282.189941;0.00405593;0.014043633;0.01604561;0.016987712;0.012577682;0.012982126;0.005816105
24/07/2008;1252.540039;-0.023395987;0.014217025;0.016886691;0.018563099;0.013389491;0.013041408;0.012133729
25/07/2008;1257.76001;0.004158848;0.013962771;0.016662863;0.016269006;0.013456289;0.012940888;0.012328375
28/07/2008;1234.369995;-0.018771655;0.013957443;0.01669731;0.016518625;0.013777766;0.013716898;0.014343185
29/07/2008;1263.199951;0.023087431;0.01337874;0.015990156;0.014601948;0.013523367;0.01492609;0.016987712
30/07/2008;1284.26001;0.01653454;0.012875553;0.014873662;0.016153197;0.013969311;0.014755966;0.018563099
31/07/2008;1267.380005;-0.013230903;0.012798307;0.014190146;0.01481508;0.014243123;0.014173;0.016269006
01/08/2008;1260.310059;-0.005594012;0.012508948;0.013511228;0.015827705;0.014249681;0.013903062;0.016518625
04/08/2008;1249.01001;-0.009006524;0.012453756;0.014275968;0.018001633;0.013855188;0.01414027;0.014601948
05/08/2008;1284.880005;0.028314087;0.013908129;0.014299435;0.016473409;0.015097759;0.016442518;0.016153197
06/08/2008;1289.189941;0.003348736;0.012479466;0.011668608;0.014753962;0.014970088;0.01604561;0.01481508
07/08/2008;1266.069946;-0.018096497;0.013256326;0.011643923;0.014744657;0.015086988;0.016886691;0.015827705
08/08/2008;1296.319946;0.023611868;0.01462744;0.010703516;0.011858173;0.015016407;0.016662863;0.018001633
11/08/2008;1305.319946;0.006918741;0.013685252;0.009933343;0.007068686;0.015015687;0.01669731;0.016473409
12/08/2008;1289.589966;-0.012123868;0.013963839;0.009707322;0.008345817;0.015055241;0.015990156;0.014753962
13/08/2008;1285.829956;-0.002919922;0.01380891;0.009591344;0.007876621;0.014907197;0.014873662;0.014744657
14/08/2008;1292.930054;0.005506612;0.01692402;0.010496251;0.00881476;0.014644677;0.014190146;0.011858173
15/08/2008;1298.199951;0.004067649;0.017382643;0.011196239;0.008389683;0.01384922;0.013511228;0.007068686
18/08/2008;1278.599976;-0.015212941;0.019698469;0.011125204;0.009859947;0.014105977;0.014275968;0.008345817
19/08/2008;1266.689941;-0.009358558;0.021909478;0.010254765;0.011267033;0.014259649;0.014299435;0.007876621
20/08/2008;1274.540039;0.006178207;0.023529363;0.013283791;0.010722667;0.014312027;0.011668608;0.00881476
21/08/2008;1277.719971;0.002491857;0.024800249;0.013192706;0.010923404;0.014043633;0.011643923;0.008389683
22/08/2008;1292.199951;0.011268937;0.024925218;0.014692655;0.012248814;0.014217025;0.010703516;0.009859947
25/08/2008;1266.839966;-0.01982057;0.02472517;0.017046623;0.013168004;0.013962771;0.009933343;0.011267033
26/08/2008;1271.51001;0.003679594;0.024928933;0.01660734;0.009872013;0.013957443;0.009707322;0.010722667
27/08/2008;1281.660034;0.007950961;0.024925811;0.01718873;0.009906179;0.01337874;0.009591344;0.010923404
28/08/2008;1300.680054;0.014731107;0.031058272;0.016973943;0.014820717;0.012875553;0.010496251;0.012248814
29/08/2008;1282.829956;-0.013818706;0.033187153;0.020563698;0.012105479;0.012798307;0.011196239;0.013168004
02/09/2008;1277.579956;-0.004100912;0.033130734;0.021669804;0.016418095;0.012508948;0.011125204;0.009872013
03/09/2008;1274.97998;-0.002037152;0.033995085;0.024967423;0.021001166;0.012453756;0.010254765;0.009906179
04/09/2008;1236.829956;-0.030378857;0.034015774;0.029044105;0.021743732;0.013908129;0.013283791;0.014820717
05/09/2008;1242.310059;0.004420978;0.03434582;0.030408497;0.019206752;0.012479466;0.013192706;0.012105479
08/09/2008;1267.790039;0.020302661;0.035887899;0.032496405;0.019169951;0.013256326;0.014692655;0.016418095
09/09/2008;1224.51001;-0.034734486;0.035272042;0.031831199;0.024585627;0.01462744;0.017046623;0.021001166
10/09/2008;1232.040039;0.006130592;0.03773685;0.030497991;0.023862481;0.013685252;0.01660734;0.021743732
11/09/2008;1249.050049;0.013711938;0.037496913;0.031092693;0.029509835;0.013963839;0.01718873;0.019206752
12/09/2008;1251.699951;0.002119287;0.045265338;0.030767149;0.03613669;0.01380891;0.016973943;0.019169951
15/09/2008;1192.699951;-0.048282985;0.045201527;0.040000338;0.040795033;0.01692402;0.020563698;0.024585627
16/09/2008;1213.599976;0.017371526;0.047926211;0.04198577;0.038684846;0.017382643;0.021669804;0.023862481
17/09/2008;1156.390015;-0.048288033;0.048868347;0.041535412;0.038388805;0.019698469;0.024967423;0.029509835
18/09/2008;1206.51001;0.042428806;0.048202178;0.040887427;0.03163315;0.021909478;0.029044105;0.03613669
19/09/2008;1255.079956;0.039467378;0.048412477;0.038270652;0.02723145;0.023529363;0.030408497;0.040795033
22/09/2008;1207.089966;-0.038986804;0.047412261;0.035928271;0.019661604;0.024800249;0.032496405;0.038684846
23/09/2008;1188.219971;-0.015756112;0.048277649;0.037546873;0.039050558;0.024925218;0.031831199;0.038388805
24/09/2008;1185.869995;-0.001979686;0.048576944;0.037585676;0.048182206;0.02472517;0.030497991;0.03163315
25/09/2008;1209.180054;0.01946581;0.048749577;0.041158728;0.04817468;0.024928933;0.031092693;0.02723145
26/09/2008;1213.27002;0.003376722;0.048337936;0.039079515;0.048310786;0.024925811;0.030767149;0.019661604
29/09/2008;1106.420044;-0.092189593;0.054200933;0.055175098;0.047393172;0.031058272;0.040000338;0.039050558
30/09/2008;1166.359985;0.052758158;0.051271652;0.049846106;0.034069633;0.033187153;0.04198577;0.048182206
01/10/2008;1161.060059;-0.004554343;0.050106458;0.051144603;0.019808438;0.033130734;0.041535412;0.04817468
02/10/2008;1114.280029;-0.041124949;0.050357834;0.05426857;0.018056024;0.033995085;0.040887427;0.048310786
03/10/2008;1099.22998;-0.013598566;0.049851059;0.053876492;0.026145512;0.034015774;0.038270652;0.047393172
06/10/2008;1056.890015;-0.039279269;0.050745749;0.056760982;0.026516896;0.03434582;0.035928271;0.034069633
07/10/2008;996.22998;-0.059107792;0.051305063;0.056430834;0.065582788;0.035887899;0.037546873;0.019808438
08/10/2008;984.940002;-0.011397407;0.050964758;0.056749854;0.060959221;0.035272042;0.037585676;0.018056024
09/10/2008;909.919983;-0.079224063;0.051389082;0.057096072;0.072234586;0.03773685;0.041158728;0.026145512
10/10/2008;899.219971;-0.011828976;0.048675027;0.053335143;0.067178881;0.037496913;0.039079515;0.026516896
13/10/2008;1003.349976;0.109571968;0.048843518;0.053950361;0.066887353;0.045265338;0.055175098;0.065582788
14/10/2008;998.01001;-0.00533635;0.043749693;0.052595789;0.050739003;0.045201527;0.049846106;0.060959221
15/10/2008;907.840027;-0.094695125;0.046413855;0.052616804;0.051962342;0.047926211;0.051144603;0.072234586
16/10/2008;946.429993;0.041628822;0.042931033;0.045088649;0.042079668;0.048868347;0.05426857;0.067178881
17/10/2008;940.549988;-0.006232206;0.042131051;0.043732115;0.037327068;0.048202178;0.053876492;0.066887353
20/10/2008;985.400024;0.046582877;0.042239115;0.043680787;0.03877284;0.048412477;0.056760982;0.050739003
21/10/2008;955.049988;-0.031283992;0.04243369;0.0431147;0.024206301;0.047412261;0.056430834;0.051962342
22/10/2008;896.780029;-0.06295308;0.044056244;0.045161216;0.058045858;0.048277649;0.056749854;0.042079668
23/10/2008;908.109985;0.012554898;0.044970141;0.043822533;0.050574076;0.048576944;0.057096072;0.037327068
24/10/2008;876.77002;-0.035120777;0.047036038;0.044443203;0.051104245;0.048749577;0.053335143;0.03877284
27/10/2008;848.919983;-0.03227979;0.046536986;0.043179352;0.045944983;0.048337936;0.053950361;0.024206301
28/10/2008;940.51001;0.102457359;0.046583596;0.042500049;0.040385847;0.054200933;0.052595789;0.058045858
29/10/2008;930.090027;-0.011140907;0.041187058;0.032512022;0.018513157;0.051271652;0.052616804;0.050574076
30/10/2008;954.090027;0.02547665;0.045364906;0.039110199;0.03256232;0.050106458;0.045088649;0.051104245
31/10/2008;968.75;0.015248546;0.045882347;0.039676957;0.037060164;0.050357834;0.043732115;0.045944983
03/11/2008;966.299988;-0.002532248;0.046140391;0.039250112;0.039213942;0.049851059;0.043680787;0.040385847
04/11/2008;1005.75;0.040014478;0.046425637;0.03967244;0.039144226;0.050745749;0.0431147;0.018513157
05/11/2008;952.77002;-0.054115258;0.046245388;0.038756959;0.030118379;0.051305063;0.045161216;0.03256232
06/11/2008;904.880005;-0.051571209;0.045879972;0.040208932;0.029945945;0.050964758;0.043822533;0.037060164
07/11/2008;930.98999;0.028446182;0.044863048;0.04529961;0.041896128;0.051389082;0.044443203;0.039213942
10/11/2008;919.210022;-0.012733896;0.044502296;0.048949927;0.042362018;0.048675027;0.043179352;0.039144226
11/11/2008;898.950012;-0.022287201;0.044813879;0.049096481;0.042696631;0.048843518;0.042500049;0.030118379
12/11/2008;852.299988;-0.053288865;0.044635455;0.050136124;0.043592249;0.043749693;0.032512022;0.029945945
13/11/2008;911.289978;0.066922591;0.043253687;0.047373829;0.045709511;0.046413855;0.039110199;0.041896128
14/11/2008;873.289978;-0.042593491;0.042214445;0.050527637;0.028517953;0.042931033;0.039676957;0.042362018
17/11/2008;850.75;-0.02614935;0.041246732;0.051197791;0.048611513;0.042131051;0.039250112;0.042696631
18/11/2008;859.119995;0.00979029;0.041112924;0.051190089;0.05761904;0.042239115;0.03967244;0.043592249
19/11/2008;806.580017;-0.063105496;0.041077206;0.051907724;0.057525733;0.04243369;0.038756959;0.045709511
20/11/2008;752.440002;-0.069481846;0.038879852;0.048938437;0.048855059;0.044056244;0.040208932;0.028517953
21/11/2008;800.030029;0.061328001;0.035637446;0.042939807;0.024154545;0.044970141;0.04529961;0.048611513
24/11/2008;851.809998;0.062714232;0.033551729;0.041929564;0.052805449;0.047036038;0.048949927;0.05761904
25/11/2008;857.390015;0.006529414;0.030996957;0.038473742;0.04820889;0.046536986;0.049096481;0.057525733
26/11/2008;887.679993;0.034718401;0.030990015;0.039671845;0.049362452;0.046583596;0.050136124;0.048855059
28/11/2008;896.23999;0.009596913;0.030535242;0.03835313;0.047812146;0.041187058;0.047373829;0.024154545
01/12/2008;816.210022;-0.093536521;0.030612032;0.038339907;0.050990042;0.045364906;0.050527637;0.052805449
02/12/2008;848.809998;0.039163664;0.023394653;0.028400632;0.02615884;0.045882347;0.051197791;0.04820889
